item_nbr,family,class,perishable,Price
2016619,CLEANING,3040,0,4.257471259
2016642,CLEANING,3046,0,5.550287529
2017202,CLEANING,3032,0,6.254183836
2017241,CLEANING,3032,0,2.271650634
2026256,CLEANING,3034,0,0.332362822
2035581,CLEANING,3040,0,2.171964796
2035587,CLEANING,3040,0,6.841958127
2042614,CLEANING,3028,0,6.796920534
2046903,CLEANING,3046,0,1.296892353
2047752,CLEANING,3034,0,0.847718332
2062912,CLEANING,3022,0,3.312533127
2084557,CLEANING,3040,0,5.532335266
2089250,CLEANING,3020,0,5.0852187
2113914,CLEANING,3040,0,2.935117316
2114812,CLEANING,3020,0,3.888926197
122095,DAIRY,2124,1,9.171789832
123347,DAIRY,2114,1,5.543922238
129635,DAIRY,2112,1,5.782205759
158842,DAIRY,2124,1,9.181208304
164088,DAIRY,2116,1,3.870904172
173113,DAIRY,2114,1,3.482740769
179615,DAIRY,2112,1,1.231585542
205486,DAIRY,2124,1,1.339585846
227728,DAIRY,2104,1,2.517872277
271478,DAIRY,2124,1,3.93462815
271479,DAIRY,2124,1,9.812421072
279157,DAIRY,2112,1,8.821509084
329397,DAIRY,2112,1,8.827318836
358134,DAIRY,2124,1,6.389645997
358272,DAIRY,2112,1,5.040444762
368213,DAIRY,2124,1,6.826729608
371218,DAIRY,2116,1,5.095869722
372369,DAIRY,2114,1,1.112936195
378685,DAIRY,2102,1,6.400208784
420720,DAIRY,2116,1,2.066877887
457727,DAIRY,2112,1,3.019101299
471985,DAIRY,2114,1,9.417416032
476707,DAIRY,2104,1,6.790835457
507641,DAIRY,2124,1,5.123766876
508947,DAIRY,2112,1,9.851464295
557408,DAIRY,2142,1,6.212234734
558730,DAIRY,2112,1,4.111269947
578097,DAIRY,2102,1,8.338192267
592801,DAIRY,2114,1,5.38823393
660503,DAIRY,2124,1,7.058932753
681606,DAIRY,2112,1,4.766971268
723184,DAIRY,2116,1,3.023466905
723210,DAIRY,2124,1,8.739365833
752987,DAIRY,2116,1,5.675183628
758861,DAIRY,2116,1,8.765288947
789904,DAIRY,2102,1,3.662974527
789905,DAIRY,2102,1,9.898561161
789906,DAIRY,2102,1,4.216322834
789907,DAIRY,2102,1,1.678804344
809183,DAIRY,2124,1,3.500074648
809184,DAIRY,2124,1,1.402679087
838215,DAIRY,2124,1,2.176201058
838216,DAIRY,2124,1,2.734930905
838217,DAIRY,2124,1,2.038826227
838400,DAIRY,2102,1,1.759624117
838406,DAIRY,2124,1,8.172113844
838407,DAIRY,2124,1,7.024045125
838408,DAIRY,2124,1,7.495660127
838409,DAIRY,2124,1,5.670918227
838412,DAIRY,2128,1,4.900355168
838413,DAIRY,2128,1,6.767006911
838415,DAIRY,2128,1,3.017152761
839544,DAIRY,2142,1,3.302534171
839545,DAIRY,2142,1,6.895884062
841667,DAIRY,2128,1,7.494358414
849080,DAIRY,2116,1,4.706615971
849095,DAIRY,2116,1,8.990491793
849098,DAIRY,2116,1,2.829665173
849135,DAIRY,2124,1,3.639527098
849136,DAIRY,2124,1,1.132447723
849139,DAIRY,2124,1,4.092537302
849142,DAIRY,2130,1,4.997248678
849312,DAIRY,2130,1,2.132944365
859966,DAIRY,2116,1,8.940577474
860548,DAIRY,2142,1,4.039791099
860549,DAIRY,2142,1,9.899034511
862213,DAIRY,2116,1,9.844118681
870938,DAIRY,2124,1,8.460549118
882624,DAIRY,2116,1,7.944125458
898656,DAIRY,2116,1,6.984137191
900196,DAIRY,2102,1,1.551605671
915351,DAIRY,2128,1,4.068855253
915810,DAIRY,2108,1,5.669310507
939129,DAIRY,2104,1,4.989513528
939130,DAIRY,2104,1,7.586231943
939131,DAIRY,2104,1,1.168468125
939207,DAIRY,2130,1,3.299674725
939210,DAIRY,2130,1,2.392755306
953427,DAIRY,2112,1,3.539351544
953428,DAIRY,2112,1,8.812352937
954553,DAIRY,2108,1,5.510102119
957096,DAIRY,2130,1,2.502250111
957098,DAIRY,2130,1,4.236822698
958015,DAIRY,2116,1,9.478836505
958016,DAIRY,2116,1,1.985606672
967021,DAIRY,2128,1,9.623710387
1014864,DAIRY,2108,1,7.355744559
1014865,DAIRY,2108,1,1.155922871
1018878,DAIRY,2130,1,4.852823705
1044592,DAIRY,2156,1,9.084267809
1052022,DAIRY,2142,1,6.908256435
1083152,DAIRY,2116,1,8.423192665
1083196,DAIRY,2116,1,7.285040733
1092061,DAIRY,2142,1,3.932458397
1114761,DAIRY,2122,1,3.771153469
1124973,DAIRY,2116,1,3.150482751
1146648,DAIRY,2116,1,2.364053367
1164290,DAIRY,2116,1,6.212812189
1171140,DAIRY,2124,1,3.050237624
1238497,DAIRY,2174,1,6.455075873
1239720,DAIRY,2152,1,6.772225729
1239736,DAIRY,2164,1,1.58864812
1239739,DAIRY,2164,1,6.863039997
1239740,DAIRY,2164,1,1.412449272
1239741,DAIRY,2164,1,2.504877238
1239746,DAIRY,2164,1,2.496823685
1239748,DAIRY,2164,1,3.640366324
1239749,DAIRY,2164,1,9.413405204
1239782,DAIRY,2174,1,3.84162344
1239783,DAIRY,2174,1,4.505905515
1239785,DAIRY,2174,1,4.159447445
1239788,DAIRY,2152,1,2.163473679
1239789,DAIRY,2162,1,6.615230703
1239790,DAIRY,2162,1,7.755418784
1239791,DAIRY,2162,1,8.481405848
1239792,DAIRY,2162,1,3.866860662
1239793,DAIRY,2162,1,1.65119096
1239794,DAIRY,2162,1,1.636219524
1239795,DAIRY,2162,1,8.863696007
1239796,DAIRY,2162,1,3.632090915
1239797,DAIRY,2162,1,6.474980268
1239798,DAIRY,2162,1,3.712462807
1239800,DAIRY,2162,1,9.998942657
1239806,DAIRY,2166,1,7.165084762
1239807,DAIRY,2166,1,9.232636409
1239808,DAIRY,2170,1,6.440875251
1239809,DAIRY,2170,1,1.155653256
1239810,DAIRY,2170,1,6.128816772
1239812,DAIRY,2170,1,6.426201289
1239813,DAIRY,2170,1,1.033294548
1239815,DAIRY,2170,1,6.257321202
1239817,DAIRY,2170,1,6.173833534
1239818,DAIRY,2170,1,8.521433213
1239819,DAIRY,2170,1,3.828690625
1239820,DAIRY,2174,1,1.152261492
1239840,DAIRY,2170,1,9.599370323
1239841,DAIRY,2170,1,3.748285686
1239842,DAIRY,2170,1,3.255841013
1239843,DAIRY,2170,1,8.415878738
1239844,DAIRY,2170,1,8.942247504
1239845,DAIRY,2170,1,9.204492033
1239846,DAIRY,2170,1,4.53765953
1239847,DAIRY,2170,1,1.530808148
1239887,DAIRY,2152,1,5.4341358
1239905,DAIRY,2172,1,6.743515608
1239906,DAIRY,2172,1,8.538707667
1239908,DAIRY,2172,1,3.118383293
1239911,DAIRY,2172,1,4.145381105
1239912,DAIRY,2172,1,6.515880401
1239913,DAIRY,2172,1,2.912320557
1239914,DAIRY,2172,1,5.253521572
1239915,DAIRY,2172,1,4.641887345
1239916,DAIRY,2172,1,4.298097402
1239918,DAIRY,2172,1,8.502710534
1239953,DAIRY,2172,1,6.409634792
1239954,DAIRY,2174,1,6.940718751
1239955,DAIRY,2174,1,3.868408369
1239956,DAIRY,2174,1,9.628276728
1257555,DAIRY,2116,1,3.063508023
1273024,DAIRY,2152,1,2.89407606
1299616,DAIRY,2174,1,1.937102566
1331407,DAIRY,2103,1,6.696588778
1332664,DAIRY,2128,1,2.684483062
1344514,DAIRY,2116,1,2.34149073
1345337,DAIRY,2152,1,6.179590296
1345352,DAIRY,2128,1,2.333556662
1361205,DAIRY,2116,1,8.654909923
1402643,DAIRY,2124,1,1.997552697
1405685,DAIRY,2152,1,5.97809418
1422835,DAIRY,2116,1,6.108413668
1422837,DAIRY,2116,1,1.735472812
1423681,DAIRY,2116,1,9.378348213
1427659,DAIRY,2116,1,3.722921457
1428779,DAIRY,2116,1,8.972937815
1446726,DAIRY,2104,1,6.19911375
1458842,DAIRY,2166,1,5.753970492
1458844,DAIRY,2166,1,6.269545471
1458847,DAIRY,2166,1,4.236173215
1458848,DAIRY,2166,1,8.933873609
1458849,DAIRY,2166,1,9.153238695
1458850,DAIRY,2166,1,4.135309135
1458851,DAIRY,2166,1,4.891068575
1460808,DAIRY,2130,1,6.857401323
1466281,DAIRY,2108,1,6.982184323
1466288,DAIRY,2162,1,9.670431905
1471460,DAIRY,2128,1,1.875370164
1471461,DAIRY,2128,1,2.620666218
1471462,DAIRY,2174,1,4.305042932
1910611,DAIRY,2174,1,8.023102891
1914782,DAIRY,2102,1,2.441458946
1919795,DAIRY,2116,1,2.637144326
1948550,DAIRY,2170,1,3.959140423
1957078,DAIRY,2108,1,8.720605695
1962824,DAIRY,2156,1,7.850162237
1963265,DAIRY,2174,1,5.120477269
1963277,DAIRY,2174,1,9.559601015
1964356,DAIRY,2174,1,5.823808184
1968167,DAIRY,2178,1,9.096214105
1968318,DAIRY,2178,1,5.734789807
1968368,DAIRY,2178,1,4.62110696
1968390,DAIRY,2178,1,9.196261036
1968452,DAIRY,2178,1,6.100341302
1971328,DAIRY,2168,1,1.589714322
1971338,DAIRY,2174,1,6.647114733
1971373,DAIRY,2168,1,3.433883584
1971394,DAIRY,2168,1,3.802921134
1971436,DAIRY,2174,1,5.392850835
1971461,DAIRY,2168,1,1.877035088
1977887,DAIRY,2170,1,6.086010653
1977901,DAIRY,2170,1,7.713528573
1977997,DAIRY,2170,1,2.2983344
1981470,DAIRY,2142,1,7.032700228
1987653,DAIRY,2174,1,1.498724905
1988256,DAIRY,2130,1,9.806503067
2002136,DAIRY,2166,1,7.363087701
2002166,DAIRY,2166,1,9.880497654
2007088,DAIRY,2172,1,6.493059489
2007117,DAIRY,2172,1,7.552383691
2007133,DAIRY,2172,1,1.878301375
2007186,DAIRY,2172,1,6.956654229
2007250,DAIRY,2172,1,1.658815717
2009639,DAIRY,2142,1,5.892810673
2011938,DAIRY,2130,1,9.071206851
2017245,DAIRY,2108,1,3.823527836
2027777,DAIRY,2166,1,2.085516524
2027827,DAIRY,2166,1,9.226530567
2028307,DAIRY,2166,1,4.73830407
2028315,DAIRY,2162,1,3.858227568
2028335,DAIRY,2166,1,5.584059202
2028435,DAIRY,2166,1,4.538865302
2028754,DAIRY,2166,1,6.140731616
2033699,DAIRY,2116,1,5.648120706
2033805,DAIRY,2174,1,8.90506545
2034104,DAIRY,2174,1,1.898531524
2053590,DAIRY,2172,1,4.962798706
2053610,DAIRY,2172,1,2.440510949
2053614,DAIRY,2174,1,3.369834166
2086882,DAIRY,2166,1,5.159226944
2087374,DAIRY,2162,1,6.760578952
2087543,DAIRY,2162,1,1.925841303
2087567,DAIRY,2162,1,4.547863698
2112404,DAIRY,2108,1,2.799207646
108696,DELI,2636,1,7.917921761
108698,DELI,2644,1,7.56704164
108701,DELI,2644,1,9.950941763
208426,DELI,2632,1,5.478533525
220613,DELI,2632,1,2.380609205
318932,DELI,2644,1,4.670638063
318935,DELI,2652,1,7.826835244
319093,DELI,2630,1,7.940140325
319094,DELI,2632,1,1.986207133
319095,DELI,2640,1,2.2780852
357996,DELI,2632,1,1.981010611
368419,DELI,2644,1,2.26942943
407533,DELI,2632,1,9.751292078
407542,DELI,2644,1,5.149540374
407552,DELI,2652,1,7.91910374
418024,DELI,2630,1,4.063683419
418025,DELI,2644,1,4.991624654
418026,DELI,2644,1,4.493218588
419729,DELI,2652,1,7.181525921
457471,DELI,2644,1,6.040351415
468057,DELI,2632,1,9.800251133
468058,DELI,2644,1,2.113295842
507354,DELI,2690,1,2.823608848
517903,DELI,2632,1,5.778989029
517904,DELI,2636,1,5.035697806
517905,DELI,2636,1,4.994445877
517906,DELI,2644,1,6.445278999
517909,DELI,2690,1,7.714575269
519560,DELI,2662,1,4.443889649
519718,DELI,2636,1,4.329123049
557285,DELI,2630,1,7.924017713
557286,DELI,2632,1,5.57782442
557289,DELI,2632,1,8.373893323
557305,DELI,2652,1,7.923986727
567778,DELI,2630,1,2.365499049
567779,DELI,2632,1,6.326362943
567781,DELI,2636,1,4.984911743
619965,DELI,2636,1,4.958867031
671051,DELI,2630,1,3.488939643
671055,DELI,2632,1,8.812137044
671062,DELI,2636,1,9.030358014
671066,DELI,2636,1,1.439669868
671067,DELI,2636,1,1.837279607
671068,DELI,2636,1,7.027939217
671076,DELI,2644,1,4.9617842
671079,DELI,2644,1,9.788341128
671083,DELI,2644,1,4.863458406
671084,DELI,2644,1,2.726609585
671684,DELI,2644,1,2.383318478
671699,DELI,2662,1,4.535750078
671706,DELI,2664,1,3.16324825
671708,DELI,2664,1,1.240700068
671908,DELI,2636,1,2.860901244
673415,DELI,2632,1,1.898653105
732006,DELI,2642,1,7.890493871
732007,DELI,2642,1,3.648026876
828630,DELI,2636,1,3.549932282
828632,DELI,2644,1,1.70760366
843462,DELI,2636,1,5.90512347
844017,DELI,2632,1,3.212767302
844019,DELI,2662,1,3.452254203
866927,DELI,2632,1,1.623155616
871118,DELI,2662,1,3.573572642
888761,DELI,2646,1,7.471196682
888763,DELI,2646,1,2.262397323
897348,DELI,2644,1,5.640054629
946671,DELI,2636,1,4.316279822
991114,DELI,2636,1,7.971423952
1072167,DELI,2644,1,7.29429543
1113847,DELI,2654,1,3.566062199
1113852,DELI,2654,1,5.371691637
1121615,DELI,2630,1,2.608073268
1121616,DELI,2644,1,5.821017247
1305845,DELI,2644,1,9.498381519
1328672,DELI,2644,1,2.533696078
1332688,DELI,2632,1,2.38520272
1332689,DELI,2636,1,2.79343711
1353189,DELI,2650,1,5.867947766
1404410,DELI,2636,1,6.065544441
1404411,DELI,2636,1,8.41440642
1422500,DELI,2630,1,6.748192472
1921769,DELI,2630,1,8.013982195
1921770,DELI,2630,1,5.097164674
1940026,DELI,2632,1,9.277735646
1946155,DELI,2650,1,4.984184896
1948161,DELI,2650,1,2.766799094
1990194,DELI,2630,1,5.325457862
1990742,DELI,2650,1,7.49873223
2036460,DELI,2644,1,9.294790298
2036465,DELI,2644,1,5.90427556
2036574,DELI,2636,1,1.929966042
108833,EGGS,2502,1,1.309288692
127547,EGGS,2502,1,1.976215088
158680,EGGS,2502,1,3.519898746
208384,EGGS,2502,1,2.634062005
208386,EGGS,2502,1,1.280906833
227111,EGGS,2502,1,1.698446495
258268,EGGS,2502,1,1.197415705
357961,EGGS,2502,1,3.882381616
357962,EGGS,2502,1,2.154387485
357963,EGGS,2502,1,3.637022687
376427,EGGS,2502,1,1.060455629
407499,EGGS,2502,1,1.88377706
407500,EGGS,2502,1,2.38909312
457424,EGGS,2502,1,2.983242218
457425,EGGS,2502,1,2.924643186
476261,EGGS,2502,1,3.239673601
507478,EGGS,2502,1,2.599087604
507479,EGGS,2502,1,1.838942413
525902,EGGS,2502,1,2.678920041
557256,EGGS,2502,1,2.457456207
557257,EGGS,2502,1,3.646895866
575875,EGGS,2502,1,3.830156497
575876,EGGS,2502,1,3.191204227
617092,EGGS,2502,1,3.90754269
617096,EGGS,2502,1,1.021394702
617103,EGGS,2502,1,2.925943187
617113,EGGS,2502,1,3.301939703
679926,EGGS,2502,1,2.575960145
902198,EGGS,2502,1,2.565243509
902200,EGGS,2502,1,2.546542689
902202,EGGS,2502,1,2.129685247
1082907,EGGS,2502,1,2.647603058
1089163,EGGS,2504,1,3.756681824
1148548,EGGS,2502,1,1.879187589
1162755,EGGS,2502,1,2.330136115
1162759,EGGS,2502,1,3.220837779
1167614,EGGS,2502,1,1.095909809
1259006,EGGS,2506,1,2.708437938
1259007,EGGS,2506,1,1.104874867
1320701,EGGS,2506,1,2.215355191
1974848,EGGS,2504,1,1.786884115
208530,FROZEN FOODS,2226,0,7.93328268
258411,FROZEN FOODS,2218,0,5.79526955
264576,FROZEN FOODS,2220,0,10.57014478
457574,FROZEN FOODS,2226,0,11.70620318
507457,FROZEN FOODS,2218,0,5.671911626
557241,FROZEN FOODS,2226,0,11.12612158
700609,FROZEN FOODS,2220,0,6.6830061
700610,FROZEN FOODS,2220,0,8.916283613
743496,FROZEN FOODS,2222,0,5.006103534
743497,FROZEN FOODS,2222,0,6.854477332
781794,FROZEN FOODS,2228,0,11.10828023
781796,FROZEN FOODS,2228,0,5.656843526
781797,FROZEN FOODS,2228,0,7.415012736
781798,FROZEN FOODS,2228,0,10.27650968
788708,FROZEN FOODS,2238,0,11.84726393
795610,FROZEN FOODS,2220,0,8.097909825
795611,FROZEN FOODS,2220,0,9.187203474
795612,FROZEN FOODS,2220,0,6.001623443
813167,FROZEN FOODS,2214,0,11.39607618
850388,FROZEN FOODS,2226,0,11.67267052
850389,FROZEN FOODS,2226,0,9.992141049
852934,FROZEN FOODS,2228,0,9.807237115
852937,FROZEN FOODS,2228,0,9.789208606
852938,FROZEN FOODS,2228,0,9.169607121
888630,FROZEN FOODS,2228,0,5.476181482
909361,FROZEN FOODS,2222,0,9.845943953
946277,FROZEN FOODS,2228,0,9.638640737
979553,FROZEN FOODS,2228,0,11.16693112
979554,FROZEN FOODS,2228,0,7.084533483
1037838,FROZEN FOODS,2210,0,5.529805562
1040170,FROZEN FOODS,2222,0,10.69643313
1109235,FROZEN FOODS,2242,0,8.525018174
1127862,FROZEN FOODS,2210,0,4.881456321
1146496,FROZEN FOODS,2246,0,4.064689717
1146497,FROZEN FOODS,2246,0,10.92439796
1152346,FROZEN FOODS,2210,0,11.23958517
1152348,FROZEN FOODS,2210,0,12.79722335
1152350,FROZEN FOODS,2210,0,9.523261781
1152355,FROZEN FOODS,2210,0,7.856301964
1339879,FROZEN FOODS,2218,0,10.52870106
1339880,FROZEN FOODS,2218,0,9.767073199
1339882,FROZEN FOODS,2218,0,5.531973505
1339883,FROZEN FOODS,2218,0,9.959245185
1412204,FROZEN FOODS,2246,0,7.570807573
1445215,FROZEN FOODS,2246,0,10.28318076
1936647,FROZEN FOODS,2218,0,7.284350441
2010235,FROZEN FOODS,2226,0,8.294804726
2010755,FROZEN FOODS,2226,0,12.6633484
2010837,FROZEN FOODS,2226,0,12.88973549
2010972,FROZEN FOODS,2226,0,4.398271171
2011032,FROZEN FOODS,2226,0,12.81341624
2011054,FROZEN FOODS,2226,0,12.65330736
2016716,FROZEN FOODS,2208,0,5.083096374
2016737,FROZEN FOODS,2208,0,12.68405154
2016738,FROZEN FOODS,2208,0,7.097214619
96995,GROCERY I,1093,0,14.394621
99197,GROCERY I,1067,0,9.237031281
103520,GROCERY I,1028,0,5.386260494
105574,GROCERY I,1045,0,4.425331752
105575,GROCERY I,1045,0,15.34733991
105576,GROCERY I,1045,0,4.931091894
105577,GROCERY I,1045,0,16.14146062
105693,GROCERY I,1034,0,12.10661308
105737,GROCERY I,1044,0,3.278920304
105857,GROCERY I,1092,0,12.86048075
106716,GROCERY I,1032,0,11.3420618
108079,GROCERY I,1030,0,8.781118037
108634,GROCERY I,1075,0,7.231711654
108797,GROCERY I,1004,0,7.853047863
108862,GROCERY I,1062,0,7.130589609
111223,GROCERY I,1034,0,6.881635399
111397,GROCERY I,1072,0,8.382006871
112830,GROCERY I,1044,0,10.64298457
114778,GROCERY I,1016,0,11.87614662
114790,GROCERY I,1004,0,3.933460925
115611,GROCERY I,1014,0,16.21480138
115693,GROCERY I,1040,0,13.01439515
115720,GROCERY I,1084,0,15.50905812
115850,GROCERY I,1004,0,14.49400416
115891,GROCERY I,1016,0,4.23830755
115892,GROCERY I,1016,0,9.973760921
115893,GROCERY I,1016,0,6.440799557
115894,GROCERY I,1016,0,8.403801871
116017,GROCERY I,1072,0,13.37867484
116018,GROCERY I,1072,0,12.9915254
116279,GROCERY I,1056,0,9.788110202
119141,GROCERY I,1042,0,8.901886907
122418,GROCERY I,1004,0,8.490853255
122419,GROCERY I,1004,0,13.12833588
123601,GROCERY I,1072,0,4.980125414
123602,GROCERY I,1072,0,8.347778343
123927,GROCERY I,1026,0,11.9776137
125430,GROCERY I,1016,0,10.04009608
127534,GROCERY I,1032,0,8.380090693
129296,GROCERY I,1032,0,7.624099635
129297,GROCERY I,1032,0,7.871597344
129758,GROCERY I,1032,0,4.568553598
129759,GROCERY I,1032,0,15.88188841
153267,GROCERY I,1096,0,8.542358431
155499,GROCERY I,1013,0,7.746530327
155500,GROCERY I,1014,0,12.95092543
155600,GROCERY I,1034,0,13.11577558
155601,GROCERY I,1034,0,7.189278447
155607,GROCERY I,1034,0,13.03853786
155610,GROCERY I,1034,0,14.81288386
155621,GROCERY I,1062,0,16.96975755
155625,GROCERY I,1092,0,5.463368723
157956,GROCERY I,1030,0,2.049566865
158875,GROCERY I,1026,0,12.9415131
161288,GROCERY I,1072,0,5.712411991
162066,GROCERY I,1048,0,9.815305217
164036,GROCERY I,1048,0,15.07197835
164037,GROCERY I,1048,0,16.8193948
165594,GROCERY I,1014,0,7.494816859
165693,GROCERY I,1066,0,9.02852027
165704,GROCERY I,1016,0,13.24341387
165705,GROCERY I,1016,0,5.830572799
165727,GROCERY I,1032,0,11.00612389
165988,GROCERY I,1072,0,15.21962455
168989,GROCERY I,1028,0,14.69410757
169028,GROCERY I,1040,0,8.218205058
170791,GROCERY I,1080,0,6.437706169
172184,GROCERY I,1058,0,13.40964914
172343,GROCERY I,1004,0,7.724145949
173111,GROCERY I,1058,0,14.7526536
177395,GROCERY I,1032,0,2.998934073
179274,GROCERY I,1032,0,5.893146901
179564,GROCERY I,1032,0,15.17959925
179579,GROCERY I,1032,0,12.48485998
179600,GROCERY I,1006,0,11.51912351
205381,GROCERY I,1034,0,10.46085713
205387,GROCERY I,1034,0,9.102452707
205557,GROCERY I,1062,0,4.561195033
207857,GROCERY I,1010,0,5.595841466
208514,GROCERY I,1010,0,11.46963557
208659,GROCERY I,1078,0,6.099549278
208699,GROCERY I,1034,0,8.50674868
210798,GROCERY I,1074,0,16.72219513
211203,GROCERY I,1072,0,7.597615292
211205,GROCERY I,1072,0,14.3074248
211206,GROCERY I,1072,0,8.150200715
211999,GROCERY I,1036,0,5.043662664
212550,GROCERY I,1036,0,14.3573898
212552,GROCERY I,1044,0,6.043158374
213066,GROCERY I,1074,0,16.66720771
213652,GROCERY I,1048,0,5.296723769
213653,GROCERY I,1048,0,2.039205465
213788,GROCERY I,1096,0,9.009619109
215303,GROCERY I,1026,0,8.923381388
215304,GROCERY I,1026,0,4.528706336
215327,GROCERY I,1040,0,16.82230155
215331,GROCERY I,1040,0,3.052188108
215332,GROCERY I,1040,0,14.78860032
215352,GROCERY I,1016,0,16.0426389
215356,GROCERY I,1016,0,3.364031259
215896,GROCERY I,1044,0,8.632206002
217827,GROCERY I,1045,0,13.62274609
220432,GROCERY I,1080,0,13.5595542
220435,GROCERY I,1080,0,6.365747954
222879,GROCERY I,1058,0,16.06169978
222975,GROCERY I,1072,0,3.495478294
223068,GROCERY I,1030,0,7.905006801
223136,GROCERY I,1072,0,3.42870697
223434,GROCERY I,1032,0,12.30489742
223463,GROCERY I,1026,0,10.06019944
226857,GROCERY I,1035,0,9.772041997
229368,GROCERY I,1086,0,16.67761248
246052,GROCERY I,1039,0,3.694552644
253145,GROCERY I,1096,0,11.88660205
255161,GROCERY I,1034,0,2.282924487
255198,GROCERY I,1044,0,6.461048911
255199,GROCERY I,1044,0,6.336520988
255202,GROCERY I,1045,0,11.73391404
258395,GROCERY I,1002,0,5.414550095
258396,GROCERY I,1010,0,13.79088221
260669,GROCERY I,1034,0,11.1201389
260893,GROCERY I,1072,0,14.00330992
261052,GROCERY I,1072,0,8.056585307
261053,GROCERY I,1072,0,9.780964819
261700,GROCERY I,1048,0,13.12546404
262358,GROCERY I,1044,0,12.2878688
262991,GROCERY I,1034,0,15.70135176
263583,GROCERY I,1074,0,5.152052266
265237,GROCERY I,1060,0,10.2271428
265254,GROCERY I,1016,0,12.9321834
265257,GROCERY I,1016,0,13.74735469
265258,GROCERY I,1016,0,16.1002608
265559,GROCERY I,1072,0,5.474303226
265672,GROCERY I,1056,0,8.032594699
268662,GROCERY I,1028,0,2.739205768
268664,GROCERY I,1028,0,3.336558002
268676,GROCERY I,1062,0,3.561088174
268834,GROCERY I,1056,0,11.91619459
273859,GROCERY I,1044,0,6.286564564
276560,GROCERY I,1087,0,16.12534103
278806,GROCERY I,1032,0,7.08714226
279125,GROCERY I,1032,0,4.300861426
279137,GROCERY I,1086,0,13.05739062
279494,GROCERY I,1062,0,13.24218311
302995,GROCERY I,1084,0,5.490680202
302997,GROCERY I,1096,0,14.47005963
302998,GROCERY I,1096,0,3.745392383
305074,GROCERY I,1044,0,14.52615658
305079,GROCERY I,1044,0,10.06228587
305080,GROCERY I,1045,0,13.87933635
305081,GROCERY I,1045,0,7.568437009
305227,GROCERY I,1013,0,13.63687766
305229,GROCERY I,1014,0,5.203435485
305234,GROCERY I,1044,0,16.54930242
305237,GROCERY I,1044,0,6.731644111
305341,GROCERY I,1092,0,11.83988244
305344,GROCERY I,1092,0,10.46493553
305345,GROCERY I,1092,0,4.358984761
308726,GROCERY I,1084,0,4.480893993
310671,GROCERY I,1034,0,13.61642413
310790,GROCERY I,1034,0,15.91722611
312324,GROCERY I,1044,0,6.246780914
312596,GROCERY I,1035,0,2.088919436
313094,GROCERY I,1042,0,15.55654578
313641,GROCERY I,1074,0,7.497664472
314384,GROCERY I,1004,0,8.592722916
315220,GROCERY I,1014,0,3.493107391
315221,GROCERY I,1014,0,15.52881537
315277,GROCERY I,1040,0,5.936147044
315279,GROCERY I,1040,0,10.68713507
315320,GROCERY I,1066,0,4.447293824
315322,GROCERY I,1084,0,5.216710321
315460,GROCERY I,1016,0,5.71486768
315712,GROCERY I,1072,0,10.83469306
315713,GROCERY I,1072,0,10.28739866
315753,GROCERY I,1030,0,9.535645954
318787,GROCERY I,1040,0,12.00070146
320681,GROCERY I,1080,0,2.663075159
320682,GROCERY I,1080,0,8.434392377
323013,GROCERY I,1058,0,6.738101531
323217,GROCERY I,1030,0,12.52530088
323227,GROCERY I,1030,0,14.94700693
326951,GROCERY I,1016,0,2.182816415
329070,GROCERY I,1032,0,10.33854088
329071,GROCERY I,1032,0,5.502990856
329361,GROCERY I,1032,0,12.41058711
329362,GROCERY I,1032,0,8.747606843
329364,GROCERY I,1032,0,12.26342117
329365,GROCERY I,1032,0,9.441176578
346065,GROCERY I,1039,0,16.93059057
346066,GROCERY I,1039,0,9.704175091
346406,GROCERY I,1039,0,8.227147773
354918,GROCERY I,1034,0,2.958189314
354919,GROCERY I,1034,0,4.868424781
354922,GROCERY I,1034,0,9.935170905
354964,GROCERY I,1030,0,11.59838651
354971,GROCERY I,1044,0,11.41496462
355090,GROCERY I,1024,0,8.930354841
355091,GROCERY I,1038,0,8.218687728
358096,GROCERY I,1002,0,2.989749433
358100,GROCERY I,1010,0,16.07663386
358264,GROCERY I,1078,0,16.0403357
358515,GROCERY I,1024,0,11.95188458
358519,GROCERY I,1084,0,14.85415951
360703,GROCERY I,1072,0,6.393195015
360704,GROCERY I,1072,0,16.64698737
360705,GROCERY I,1072,0,15.0479173
361502,GROCERY I,1036,0,14.39224083
362035,GROCERY I,1044,0,12.21103525
362548,GROCERY I,1042,0,3.445963454
363868,GROCERY I,1016,0,14.81411529
363889,GROCERY I,1058,0,14.28094997
364606,GROCERY I,1014,0,6.502250286
364724,GROCERY I,1084,0,10.12854818
364829,GROCERY I,1040,0,7.481576695
364832,GROCERY I,1040,0,2.864962419
364834,GROCERY I,1040,0,4.738238592
365138,GROCERY I,1072,0,3.201050633
365139,GROCERY I,1072,0,10.06568921
365140,GROCERY I,1072,0,16.20552257
368136,GROCERY I,1040,0,10.63112286
368139,GROCERY I,1040,0,7.546069097
368140,GROCERY I,1040,0,9.760709786
368260,GROCERY I,1028,0,15.89006571
368270,GROCERY I,1076,0,13.54404902
368424,GROCERY I,1078,0,6.047823644
369432,GROCERY I,1036,0,11.37116984
370042,GROCERY I,1080,0,13.19961785
371434,GROCERY I,1058,0,2.128264393
372480,GROCERY I,1072,0,2.932222535
372924,GROCERY I,1002,0,10.98963188
372937,GROCERY I,1032,0,13.15564434
